Date and Time,Field,Temperature [℃],Humidity [RH%],Pressure [hPa],Altitude [m],VOC [kΩ]
2022-05-16 22:37:41,Stevinson Almond,15.5,59.66,1012.19,47.76,37.33
2022-05-16 22:23:36,Stevinson Almond,16.17,54.24,1012.16,48.09,37.73
2022-05-16 22:09:12,Stevinson Almond,16.75,53.09,1012.13,48.26,37.9
2022-05-16 21:54:51,Stevinson Almond,17.14,49.16,1012.05,48.84,40
2022-05-16 21:39:53,Stevinson Almond,17.62,49.3,1012.09,48.59,40.81
2022-05-16 21:25:26,Stevinson Almond,18.1,47.44,1012.03,49.09,42
2022-05-16 21:10:59,Stevinson Almond,18.16,48.42,1011.85,50.59,41.79
2022-05-16 20:56:32,Stevinson Almond,18.57,50.54,1011.71,51.76,40.85
2022-05-16 20:43:09,Stevinson Almond,19.21,46.78,1011.58,52.76,39.73
2022-05-16 20:27:43,Stevinson Almond,20.23,46.18,1011.59,52.76,39.54
2022-05-16 20:13:17,Stevinson Almond,21.51,41.42,1011.62,52.51,40.54
2022-05-16 19:58:40,Stevinson Almond,22.61,36.86,1011.5,53.51,42.13
2022-05-16 19:44:29,Stevinson Almond,23.5,36.91,1011.34,54.76,39.96
2022-05-16 19:30:19,Stevinson Almond,24.18,37.59,1011.26,55.51,37.09
2022-05-16 19:15:16,Stevinson Almond,24.73,36.44,1011.28,55.34,35.55
2022-05-16 19:00:53,Stevinson Almond,25.56,36.1,1011.26,55.51,34.53
2022-05-16 18:46:16,Stevinson Almond,26.07,34.65,1011.2,56.01,34.99
2022-05-16 18:31:47,Stevinson Almond,26.69,32.44,1011.15,56.34,35.13
2022-05-16 18:17:17,Stevinson Almond,26.95,32.48,1011.16,56.34,34.02
2022-05-16 18:02:47,Stevinson Almond,26.98,31.51,1011.37,54.67,34.11
2022-05-16 17:48:21,Stevinson Almond,27.56,30.91,1011.42,54.17,33.06
2022-05-16 17:34:02,Stevinson Almond,28,30.84,1011.44,54.01,31.66
2022-05-16 17:19:41,Stevinson Almond,28.17,29.95,1011.6,52.76,30.57
2022-05-16 17:04:58,Stevinson Almond,28.35,30.54,1011.66,52.09,28.63
2022-05-16 16:50:17,Stevinson Almond,28.8,32.04,1011.83,50.76,27.54
2022-05-16 16:36:33,Stevinson Almond,29.69,30.61,1011.83,50.59,26.96
2022-05-16 16:21:16,Stevinson Almond,29.58,30.97,1011.93,49.84,26.4
2022-05-16 16:06:55,Stevinson Almond,29.52,28.02,1012.09,48.76,26.85
2022-05-16 15:52:45,Stevinson Almond,29.68,29.06,1012.2,47.68,24.85
2022-05-16 15:38:07,Stevinson Almond,29.83,33.24,1012.35,46.43,21.76
2022-05-16 15:23:14,Stevinson Almond,29.84,33.54,1012.49,45.35,21.13
2022-05-16 15:08:43,Stevinson Almond,30.67,33.47,1012.64,44.02,19.62
2022-05-16 14:54:14,Stevinson Almond,31.17,32.84,1012.96,41.44,19.66
2022-05-16 14:39:41,Stevinson Almond,30.41,33.17,1012.95,41.44,20.37
2022-05-16 14:25:40,Stevinson Almond,30.93,34.02,1013.03,40.69,18.73
2022-05-16 14:10:43,Stevinson Almond,30.57,32.76,1013.12,40.02,19.68
2022-05-16 13:56:17,Stevinson Almond,30.38,35.2,1013.33,38.36,19.24
2022-05-16 13:41:39,Stevinson Almond,29.4,35.47,1013.43,37.36,19.62
2022-05-16 13:27:10,Stevinson Almond,29.26,36.2,1013.49,37.03,19.84
2022-05-16 13:13:14,Stevinson Almond,29.12,35.47,1013.63,35.7,18.86
2022-05-16 12:58:15,Stevinson Almond,29.17,36.71,1013.75,34.78,18.5
2022-05-16 12:43:49,Stevinson Almond,29.33,39.62,1013.84,34.03,17.16
2022-05-16 12:29:21,Stevinson Almond,29.68,37.86,1014.06,32.2,17.35
2022-05-16 12:14:35,Stevinson Almond,29.64,35.56,1014.18,31.21,19.28
2022-05-16 12:00:05,Stevinson Almond,28.67,38.58,1014.37,29.63,18.58
2022-05-16 11:45:35,Stevinson Almond,27.68,39.81,1014.6,27.8,18.78
2022-05-16 11:31:14,Stevinson Almond,27.65,42.87,1014.56,28.05,17.77
2022-05-16 11:16:38,Stevinson Almond,27.56,41.94,1014.69,26.97,19.19
2022-05-16 11:02:14,Stevinson Almond,25.92,44.11,1014.66,27.3,19.77
2022-05-16 10:47:38,Stevinson Almond,25.39,45.17,1014.78,26.22,20.06
2022-05-16 10:33:30,Stevinson Almond,25.83,44.72,1014.66,27.13,18.86
2022-05-16 10:18:38,Stevinson Almond,23.83,48.76,1014.64,27.3,20.98
2022-05-16 10:04:10,Stevinson Almond,23.27,50.5,1014.66,27.22,21.23
2022-05-16 09:49:44,Stevinson Almond,22.49,52.75,1014.76,26.39,21.19
2022-05-16 09:35:36,Stevinson Almond,22.25,52.43,1014.82,25.89,19.7
2022-05-16 09:21:16,Stevinson Almond,23.69,50.3,1014.83,25.81,18.93
2022-05-16 09:06:16,Stevinson Almond,21.19,61.15,1014.86,25.56,21.23
2022-05-16 08:51:49,Stevinson Almond,19.87,63.45,1014.78,26.3,22.44
2022-05-16 08:37:29,Stevinson Almond,18.77,66.95,1014.74,26.55,22.37
2022-05-16 08:22:54,Stevinson Almond,17.9,69.98,1014.73,26.72,23.79
2022-05-16 08:08:44,Stevinson Almond,17.29,74.19,1014.75,26.47,23.19
2022-05-16 07:54:17,Stevinson Almond,16.25,78.42,1014.7,26.89,26.1
2022-05-16 07:39:46,Stevinson Almond,14.2,86.2,1014.55,28.21,29.83
2022-05-16 07:25:08,Stevinson Almond,12.46,93.08,1014.48,28.71,31.33
2022-05-16 07:10:42,Stevinson Almond,11.31,93.93,1014.39,29.54,32.9
2022-05-16 06:56:25,Stevinson Almond,10.76,93.5,1014.29,30.38,32.34
2022-05-16 06:42:15,Stevinson Almond,10.61,93.66,1014.2,31.12,31.07
2022-05-16 06:27:49,Stevinson Almond,10.7,95.35,1014.17,31.29,30.73
2022-05-16 06:13:00,Stevinson Almond,10.72,95.26,1013.96,33.04,32.88
2022-05-16 05:58:35,Stevinson Almond,10.61,94.97,1013.84,34.03,32.39
2022-05-16 05:44:10,Stevinson Almond,10.65,94.26,1013.7,35.2,32
2022-05-16 05:29:44,Stevinson Almond,10.92,93.53,1013.59,36.2,31.4
2022-05-16 05:15:42,Stevinson Almond,11.02,94.42,1013.47,37.03,28.53
2022-05-16 05:00:53,Stevinson Almond,11.14,93.55,1013.42,37.53,30.16
2022-05-16 04:46:30,Stevinson Almond,11.23,92.76,1013.39,37.78,29.48
2022-05-16 04:32:12,Stevinson Almond,11.24,93.18,1013.48,36.94,28.09
2022-05-16 04:17:36,Stevinson Almond,11.31,91.87,1013.46,37.11,28.77
2022-05-16 04:03:29,Stevinson Almond,11.38,92.62,1013.72,35.03,26.41
2022-05-16 03:48:45,Stevinson Almond,11.58,90.6,1013.45,37.19,27.78
2022-05-16 03:34:34,Stevinson Almond,11.65,91.14,1013.24,39.02,25.72
2022-05-16 03:19:53,Stevinson Almond,11.69,90.8,1013.46,37.19,26.75
2022-05-16 03:05:28,Stevinson Almond,11.74,89.45,1013.43,37.44,26.56
2022-05-16 02:51:02,Stevinson Almond,11.83,87.96,1013.33,38.27,26.53
2022-05-16 02:36:36,Stevinson Almond,12.07,86.71,1013.31,38.44,26.48
2022-05-16 02:22:13,Stevinson Almond,12.35,85.9,1013.15,39.69,26.08
2022-05-16 02:08:06,Stevinson Almond,12.55,82.83,1013.16,39.69,25.51
2022-05-16 01:53:18,Stevinson Almond,12.85,78.81,1013.09,40.27,28.19
2022-05-16 01:39:07,Stevinson Almond,13.15,77.35,1013.15,39.85,26.78
2022-05-16 01:24:26,Stevinson Almond,13.41,78.48,1013.21,39.19,26.89
2022-05-16 01:10:07,Stevinson Almond,13.8,76.62,1013.1,40.19,25.76
2022-05-16 00:55:34,Stevinson Almond,14.34,73.2,1013.06,40.52,26.83
2022-05-16 00:41:40,Stevinson Almond,14.92,69.29,1012.99,41.1,25.19
2022-05-16 00:26:48,Stevinson Almond,15.34,63.46,1012.83,42.35,27.96
2022-05-16 00:12:24,Stevinson Almond,15.36,65.38,1012.68,43.6,26.63
2022-05-15 23:57:50,Stevinson Almond,15.58,62.71,1012.66,43.93,27.98
2022-05-15 23:43:21,Stevinson Almond,15.77,58.04,1012.58,44.6,28.4
2022-05-15 23:29:09,Stevinson Almond,15.7,61.68,1012.5,45.18,25.25
2022-05-15 23:14:50,Stevinson Almond,15.97,61.34,1012.35,46.43,24.36
2022-05-15 23:00:52,Stevinson Almond,16.32,62.06,1012.4,46.1,22.13
2022-05-15 22:45:35,Stevinson Almond,16.63,56.64,1012.17,47.84,26.25
2022-05-15 22:31:08,Stevinson Almond,16.91,55.77,1012.24,47.34,25.17
2022-05-15 22:16:51,Stevinson Almond,17.48,53.37,1012.17,47.93,23.95
2022-05-15 22:02:14,Stevinson Almond,18.09,54.5,1012.02,49.18,23.39
2022-05-15 21:48:01,Stevinson Almond,18.76,51.48,1011.88,50.34,22.06
2022-05-15 21:33:19,Stevinson Almond,19.55,47.8,1011.68,51.92,24.28
2022-05-15 21:19:22,Stevinson Almond,20.72,43.09,1011.37,54.51,23.21
2022-05-15 21:04:24,Stevinson Almond,21.73,40.56,1011.2,56.09,26.82
2022-05-15 20:50:03,Stevinson Almond,22.38,38.25,1010.89,58.59,27.54
2022-05-15 20:35:35,Stevinson Almond,22.97,37.34,1010.81,59.26,28.38
2022-05-15 20:21:06,Stevinson Almond,23.53,36.65,1010.62,60.92,28.75
2022-05-15 20:06:42,Stevinson Almond,24.23,36.97,1010.47,62.17,28.23
2022-05-15 19:52:02,Stevinson Almond,25.74,32.85,1010.46,62.17,28.99
2022-05-15 19:37:30,Stevinson Almond,26.8,30.87,1010.33,63.34,28.61
2022-05-15 19:23:00,Stevinson Almond,27.83,29.83,1010.17,64.59,27.94
2022-05-15 19:08:56,Stevinson Almond,28.35,27.97,1010.08,65.43,26.99
2022-05-15 18:54:15,Stevinson Almond,28.48,30.54,1010,65.84,25.16
2022-05-15 18:39:38,Stevinson Almond,28.88,28.94,1009.97,66.26,25.67
2022-05-15 18:25:16,Stevinson Almond,29.37,28.85,1010.09,65.34,24.88
2022-05-15 18:10:44,Stevinson Almond,29.1,27.18,1010.07,65.59,25.45
2022-05-15 17:56:14,Stevinson Almond,30.02,26.56,1010.1,65.26,24.1
2022-05-15 17:41:32,Stevinson Almond,30.37,28.07,1010.2,64.34,23.29
2022-05-15 17:26:57,Stevinson Almond,30.52,26.1,1010.19,64.51,23.42
2022-05-15 17:12:34,Stevinson Almond,30.78,24.36,1010.13,65.09,22.2
2022-05-15 16:58:33,Stevinson Almond,31.41,27.28,1010.2,64.26,19.23
2022-05-15 16:44:45,Stevinson Almond,31.62,25.33,1010.28,63.59,17.86
2022-05-15 16:29:07,Stevinson Almond,31.84,31.55,1010.25,63.76,15.75
2022-05-15 16:14:34,Stevinson Almond,32.22,32.4,1010.28,63.59,14.57
2022-05-15 16:00:01,Stevinson Almond,32.06,33.41,1010.39,62.67,14.21
2022-05-15 15:45:28,Stevinson Almond,32.37,32.25,1010.45,62.26,13.83
2022-05-15 15:30:48,Stevinson Almond,32.83,34.11,1010.49,61.92,13.18
2022-05-15 15:16:26,Stevinson Almond,33.47,35.69,1010.51,61.76,11.89
2022-05-15 15:02:27,Stevinson Almond,33.96,30.23,1010.51,61.76,11.66
2022-05-15 14:47:12,Stevinson Almond,34.55,34.33,1010.71,60.09,12.01
2022-05-15 14:32:40,Stevinson Almond,34.29,32.29,1010.81,59.34,12.27
2022-05-15 14:18:07,Stevinson Almond,34.02,34.2,1010.87,58.76,11.96
2022-05-15 14:03:37,Stevinson Almond,33.5,33.85,1010.84,59.09,11.81
2022-05-15 13:49:22,Stevinson Almond,33.83,34.59,1010.89,58.59,10.59
2022-05-15 13:34:39,Stevinson Almond,33.43,33.86,1011,57.76,11.01
2022-05-15 13:20:00,Stevinson Almond,33.18,36.55,1011.01,57.59,10.8
2022-05-15 13:05:28,Stevinson Almond,32.77,37.13,1011.14,56.59,10.67
2022-05-15 12:50:59,Stevinson Almond,32.81,37.75,1011.18,56.17,10.41
2022-05-15 12:37:02,Stevinson Almond,33.21,36.72,1011.21,55.84,9.15
2022-05-15 12:22:00,Stevinson Almond,33.39,37.04,1011.31,55.01,10.08
2022-05-15 12:07:43,Stevinson Almond,33.19,37.41,1011.32,55.01,9.53
2022-05-15 11:53:11,Stevinson Almond,32.37,37.11,1011.4,54.34,9.97
2022-05-15 11:39:03,Stevinson Almond,31.78,38.43,1011.32,55.09,9.19
2022-05-15 11:23:55,Stevinson Almond,32.18,37.16,1011.45,53.84,10.17
2022-05-15 11:09:25,Stevinson Almond,30.84,40.81,1011.43,54.17,9.97
2022-05-15 10:54:45,Stevinson Almond,29.69,42.71,1011.42,54.17,10.28
2022-05-15 10:40:17,Stevinson Almond,31.48,42.86,1011.64,52.42,9.92
2022-05-15 10:26:26,Stevinson Almond,28.65,46.44,1011.65,52.34,9.01
2022-05-15 10:11:14,Stevinson Almond,27.19,52.56,1011.66,52.17,10.64
2022-05-15 09:57:21,Stevinson Almond,26.6,53.38,1011.75,51.42,9.43
2022-05-15 09:42:23,Stevinson Almond,25.82,54.08,1011.86,50.59,10.99
2022-05-15 09:27:45,Stevinson Almond,27.33,49.3,1011.86,50.51,11.76
2022-05-15 09:13:25,Stevinson Almond,25.13,59.16,1011.92,50.09,11.68
2022-05-15 08:58:47,Stevinson Almond,23.22,65.41,1011.98,49.51,12.96
2022-05-15 08:44:27,Stevinson Almond,22.47,65.08,1011.87,50.43,13.19
2022-05-15 08:29:55,Stevinson Almond,21.41,70.64,1011.93,50.01,14.51
2022-05-15 08:15:23,Stevinson Almond,20.35,74.14,1011.95,49.76,16.59
2022-05-15 08:01:20,Stevinson Almond,19.4,76.82,1011.88,50.26,16.8
2022-05-15 07:46:28,Stevinson Almond,17.33,85.36,1011.89,50.26,21.88
2022-05-15 07:32:31,Stevinson Almond,15.54,96.37,1011.49,53.59,19.88
2022-05-15 07:17:35,Stevinson Almond,14.68,96.47,1011.71,51.76,23.77
2022-05-15 07:03:19,Stevinson Almond,14.39,97.18,1011.5,53.42,23.21
2022-05-15 06:48:53,Stevinson Almond,14.08,96.55,1011.34,54.84,23.45
2022-05-15 06:34:32,Stevinson Almond,13.91,97.05,1011.23,55.67,23.21
2022-05-15 06:05:28,Stevinson Almond,13.5,95.5,1011.13,56.76,24.7
2022-05-15 05:51:20,Stevinson Almond,13.46,95.51,1011.06,57.17,23.11
2022-05-15 05:36:49,Stevinson Almond,13.59,95.4,1011.03,57.51,22.93
2022-05-15 05:22:23,Stevinson Almond,13.69,94.97,1010.89,58.59,22.56
2022-05-15 05:08:17,Stevinson Almond,13.95,95.04,1010.97,58.01,21.08
2022-05-15 04:53:44,Stevinson Almond,13.96,95.92,1010.82,59.17,21.32
2022-05-15 04:38:48,Stevinson Almond,13.87,95.5,1010.87,58.84,23.34
2022-05-15 04:24:22,Stevinson Almond,13.93,94.64,1010.96,58.01,23.08
2022-05-15 04:10:17,Stevinson Almond,13.91,94.97,1010.95,58.09,21.11
2022-05-15 03:55:29,Stevinson Almond,14.12,93.67,1010.97,57.92,22.27
2022-05-15 03:41:51,Stevinson Almond,14.26,94.75,1010.81,59.26,19.07
2022-05-15 03:26:37,Stevinson Almond,14.44,93.99,1010.79,59.42,21.17
2022-05-15 03:12:20,Stevinson Almond,14.78,93.64,1010.91,58.51,19.9
2022-05-15 02:58:38,Stevinson Almond,14.75,95.21,1010.96,58.01,17.65
2022-05-15 02:43:19,Stevinson Almond,14.84,92.99,1011.17,56.34,20.31
2022-05-15 02:29:42,Stevinson Almond,14.8,93.7,1011.3,55.26,17.42
2022-05-15 02:14:25,Stevinson Almond,14.68,92.66,1011.39,54.42,19.68
2022-05-15 01:59:59,Stevinson Almond,14.72,92.11,1011.48,53.67,19.39
2022-05-15 01:45:48,Stevinson Almond,14.93,91.14,1011.57,53.01,17.7
2022-05-15 01:31:06,Stevinson Almond,15.26,89.64,1011.63,52.34,18.51
2022-05-15 01:16:52,Stevinson Almond,15.45,88.77,1011.62,52.51,17.53
2022-05-15 01:02:13,Stevinson Almond,15.74,87.65,1011.55,53.01,18
2022-05-15 00:48:01,Stevinson Almond,16.04,86.21,1011.43,54.17,17.1
2022-05-15 00:33:37,Stevinson Almond,16.29,84.96,1011.36,54.67,16.87
2022-05-15 00:18:53,Stevinson Almond,16.26,88.56,1011.32,55.01,16.75
2022-05-15 00:04:44,Stevinson Almond,16.36,88.12,1011.48,53.76,15.41
2022-05-14 23:50:00,Stevinson Almond,16.63,85.1,1011.62,52.51,16.9
2022-05-14 23:35:55,Stevinson Almond,16.84,84.13,1011.65,52.17,15.32
2022-05-14 23:21:06,Stevinson Almond,17.26,82.73,1011.62,52.51,16.27
2022-05-14 23:06:55,Stevinson Almond,17.68,81.02,1011.64,52.34,15.14
2022-05-14 22:52:14,Stevinson Almond,17.84,76.82,1011.71,51.76,16.28
2022-05-14 22:37:50,Stevinson Almond,18.07,79.2,1011.82,50.84,15.47
2022-05-14 22:23:20,Stevinson Almond,18.62,76.88,1011.84,50.68,15.8
2022-05-14 22:08:52,Stevinson Almond,18.94,71.16,1011.85,50.51,16.54
2022-05-14 21:54:24,Stevinson Almond,19.42,70.24,1011.83,50.76,16.49
2022-05-14 21:40:26,Stevinson Almond,19.69,69.81,1011.72,51.76,14.68
2022-05-14 21:25:42,Stevinson Almond,19.87,69.33,1011.67,52.09,15.19
2022-05-14 21:11:30,Stevinson Almond,20.09,70.3,1011.6,52.67,14.19
2022-05-14 20:56:34,Stevinson Almond,20.74,66.7,1011.47,53.76,15.45
2022-05-14 20:42:42,Stevinson Almond,21.65,65.67,1011.4,54.42,13.52
2022-05-14 20:27:36,Stevinson Almond,22.66,58.09,1011.37,54.59,15.78
2022-05-14 20:14:07,Stevinson Almond,23.78,56.31,1011.26,55.34,13.3
2022-05-14 19:58:43,Stevinson Almond,25.24,47.82,1011.16,56.42,16.4
2022-05-14 19:44:11,Stevinson Almond,26.57,43.65,1011.06,57.17,17.01
2022-05-14 19:29:39,Stevinson Almond,27.7,39.47,1011.08,56.92,17.91
2022-05-14 19:15:09,Stevinson Almond,28.63,37.52,1011.09,56.84,18.64
2022-05-14 19:01:46,Stevinson Almond,29.31,33.92,1011.11,56.67,18.43
2022-05-14 18:46:15,Stevinson Almond,29.79,30.22,1011.05,57.26,20.49
2022-05-14 18:32:00,Stevinson Almond,30.15,30.63,1011.11,56.67,18.91
2022-05-14 18:17:17,Stevinson Almond,30.51,29.22,1011.25,55.67,19.23
2022-05-14 18:02:36,Stevinson Almond,30.74,29.47,1011.3,55.26,18.86
2022-05-14 17:48:14,Stevinson Almond,31.07,28.74,1011.46,53.67,17.91
2022-05-14 17:33:34,Stevinson Almond,31.26,29.66,1011.63,52.34,17.86
2022-05-14 17:19:39,Stevinson Almond,31.47,28.89,1011.76,51.42,16.45
2022-05-14 17:04:31,Stevinson Almond,31.51,30.25,1011.93,49.84,16.52
2022-05-14 16:50:07,Stevinson Almond,31.71,29.26,1012.03,49.18,15.86
2022-05-14 16:35:51,Stevinson Almond,31.81,30.37,1012.19,47.76,14.9
2022-05-14 16:21:14,Stevinson Almond,31.76,31.73,1012.34,46.51,14.39
2022-05-14 16:06:48,Stevinson Almond,31.57,33.43,1012.43,45.6,14.14
2022-05-14 15:52:05,Stevinson Almond,31.55,30.85,1012.7,43.6,15.13
2022-05-14 15:38:05,Stevinson Almond,31.53,30.72,1012.86,42.18,13.68
2022-05-14 15:23:03,Stevinson Almond,31.66,34,1013.19,39.44,13.26
2022-05-14 15:08:42,Stevinson Almond,31.9,33,1013.37,38.03,12.68
2022-05-14 14:39:22,Stevinson Almond,32.12,33.87,1013.65,35.53,12.62
2022-05-14 14:25:36,Stevinson Almond,32.52,35.5,1013.96,33.12,10.6
2022-05-14 14:10:16,Stevinson Almond,31.9,36.01,1014.15,31.37,12.25
2022-05-14 13:55:45,Stevinson Almond,31.6,35.52,1014.38,29.54,12.32
2022-05-14 13:41:50,Stevinson Almond,31.39,37.86,1014.61,27.63,10.9
2022-05-14 13:27:12,Stevinson Almond,30.87,42.42,1014.8,26.22,10.48
2022-05-14 13:12:41,Stevinson Almond,30.82,41.1,1014.93,24.89,10.45
2022-05-14 12:57:42,Stevinson Almond,30.57,40.41,1015.15,23.06,11.79
2022-05-14 12:44:03,Stevinson Almond,30.78,43.08,1015.38,21.32,9.71
2022-05-14 12:28:39,Stevinson Almond,30.23,41.62,1015.53,19.99,11.72
2022-05-14 12:14:45,Stevinson Almond,30.13,40.17,1015.66,19,10.65
2022-05-14 11:59:38,Stevinson Almond,30.29,43.42,1015.87,17.17,11.48
2022-05-14 11:45:51,Stevinson Almond,29.01,43.1,1015.99,16.17,10.6
2022-05-14 11:30:44,Stevinson Almond,29.66,43.35,1016.24,14.1,11.46
2022-05-14 11:16:06,Stevinson Almond,29.35,44.35,1016.31,13.52,12.05
2022-05-14 10:47:07,Stevinson Almond,27.78,47.85,1016.51,11.77,12.31
2022-05-14 10:32:51,Stevinson Almond,26.88,50.37,1016.55,11.53,12.48
2022-05-14 10:18:43,Stevinson Almond,25.41,52.57,1016.54,11.44,12.18
2022-05-14 10:04:00,Stevinson Almond,25.12,54.27,1016.68,10.53,12.49
2022-05-14 09:49:14,Stevinson Almond,24.49,56.48,1016.9,8.54,13.28
2022-05-14 09:34:40,Stevinson Almond,24.43,56.35,1016.94,8.29,13.61
2022-05-14 09:20:20,Stevinson Almond,25.05,54.37,1017.1,6.96,13.22
2022-05-14 09:05:43,Stevinson Almond,23.7,60.62,1017.14,6.63,14.18
2022-05-14 08:51:29,Stevinson Almond,22.2,63.49,1017.19,6.22,13.88
2022-05-14 08:36:48,Stevinson Almond,21.43,65.85,1017.09,7.13,15.15
2022-05-14 08:22:37,Stevinson Almond,20.79,71.25,1016.98,8.04,14.2
2022-05-14 08:07:59,Stevinson Almond,19.88,74.38,1016.95,8.12,16.18
2022-05-14 07:53:24,Stevinson Almond,18.06,84.22,1016.89,8.71,19.42
2022-05-14 07:24:40,Stevinson Almond,14.96,96.4,1016.89,8.79,22.16
2022-05-14 07:10:35,Stevinson Almond,14.04,98.76,1016.88,8.87,22.16
2022-05-14 06:56:01,Stevinson Almond,13.32,97.99,1016.73,9.95,23.19
2022-05-14 06:41:12,Stevinson Almond,13.18,97.72,1016.69,10.36,25.19
2022-05-14 06:27:09,Stevinson Almond,12.88,97.55,1016.56,11.44,23.45
2022-05-14 06:12:23,Stevinson Almond,12.88,96.86,1016.51,11.86,24.64
2022-05-14 05:58:03,Stevinson Almond,12.9,96.97,1016.4,12.85,23.82
2022-05-14 05:43:29,Stevinson Almond,12.89,96.25,1016.35,13.19,24.2
2022-05-14 05:29:17,Stevinson Almond,13.01,96.58,1016.24,14.1,22.49
2022-05-14 05:14:37,Stevinson Almond,13.21,96.02,1016.2,14.43,23.32
2022-05-14 05:00:13,Stevinson Almond,13.33,95.43,1016.27,13.85,22.59
2022-05-14 04:46:17,Stevinson Almond,13.42,96.12,1016.38,12.94,20.37
2022-05-14 04:31:20,Stevinson Almond,13.54,94.89,1016.33,13.35,21.9
2022-05-14 04:17:32,Stevinson Almond,13.59,95.23,1016.32,13.43,19.35
2022-05-14 04:02:39,Stevinson Almond,13.72,94.58,1016.34,13.27,20.19
2022-05-14 03:48:21,Stevinson Almond,13.86,94.17,1016.5,11.94,19.57
2022-05-14 03:34:06,Stevinson Almond,13.98,93.68,1016.49,12.19,18.74
2022-05-14 03:19:08,Stevinson Almond,14.16,93.34,1016.58,11.28,20.19
2022-05-14 03:04:43,Stevinson Almond,14.44,93.94,1016.69,10.28,19.48
2022-05-14 02:50:19,Stevinson Almond,14.72,93.41,1016.74,10.03,19
2022-05-14 02:36:47,Stevinson Almond,14.56,93.46,1016.85,9.2,16.51
2022-05-14 02:21:59,Stevinson Almond,14.69,93.13,1016.86,8.95,16.82
2022-05-14 02:06:56,Stevinson Almond,14.91,92.87,1016.94,8.29,18
2022-05-14 01:52:52,Stevinson Almond,15.01,91.38,1017.02,7.63,16.5
2022-05-14 01:38:04,Stevinson Almond,15.36,89.93,1017.05,7.38,17.48
2022-05-14 01:24:30,Stevinson Almond,15.62,88.68,1017.06,7.3,15.19
2022-05-14 01:09:11,Stevinson Almond,15.79,85.63,1017.09,6.96,17.82
2022-05-14 00:55:09,Stevinson Almond,15.99,87.07,1017,7.79,15.66
2022-05-14 00:41:02,Stevinson Almond,16.13,86.73,1017.08,7.05,14.82
2022-05-14 00:25:51,Stevinson Almond,16.43,83.31,1017.03,7.54,17.08
2022-05-14 00:11:33,Stevinson Almond,16.9,80.63,1016.97,8.04,16.55
2022-05-13 23:56:57,Stevinson Almond,17.19,77.91,1017.02,7.71,17.42
2022-05-13 23:43:22,Stevinson Almond,16.91,77.25,1017.08,7.13,15.33
2022-05-13 23:28:03,Stevinson Almond,17.1,79.03,1017.17,6.47,16.86
2022-05-13 23:13:36,Stevinson Almond,17.45,75.11,1017.15,6.55,17.04
2022-05-13 22:59:46,Stevinson Almond,17.66,76.99,1017,7.79,14.72
2022-05-13 22:44:42,Stevinson Almond,18.15,75.16,1017.07,7.21,16.2
2022-05-13 22:31:07,Stevinson Almond,18.74,71.22,1017.11,6.88,14.54
2022-05-13 22:15:47,Stevinson Almond,19.25,68.78,1017.06,7.38,16.38
2022-05-13 22:01:30,Stevinson Almond,19.48,67.89,1017.02,7.71,15.58
2022-05-13 21:46:52,Stevinson Almond,19.65,69.04,1017.03,7.46,15.71
2022-05-13 21:32:25,Stevinson Almond,20.37,65.5,1016.9,8.54,15.96
2022-05-13 21:18:15,Stevinson Almond,20.73,64.33,1016.82,9.37,14.97
2022-05-13 21:03:40,Stevinson Almond,21.16,61.87,1016.66,10.61,15.32
2022-05-13 20:49:21,Stevinson Almond,21.8,60.13,1016.52,11.69,14.94
2022-05-13 20:34:58,Stevinson Almond,22.69,57.36,1016.34,13.27,14.69
2022-05-13 20:20:32,Stevinson Almond,23.64,53.1,1016.16,14.76,14.97
2022-05-13 20:06:05,Stevinson Almond,24.2,50.36,1015.88,17,15.04
2022-05-13 19:51:06,Stevinson Almond,24.64,50.01,1015.74,18.25,15.59
2022-05-13 19:36:59,Stevinson Almond,25.35,47.01,1015.47,20.41,14.77
2022-05-13 19:22:08,Stevinson Almond,26.02,44.06,1015.43,20.9,15.74
2022-05-13 19:08:22,Stevinson Almond,26.35,43.44,1015.4,20.99,14.32
2022-05-13 18:53:11,Stevinson Almond,26.66,42.56,1015.34,21.57,15.02
2022-05-13 18:38:55,Stevinson Almond,27.15,40.97,1015.45,20.74,14.67
2022-05-13 18:24:09,Stevinson Almond,27.65,39.6,1015.54,19.83,15.12
2022-05-13 18:09:39,Stevinson Almond,27.67,40.47,1015.61,19.24,14.74
2022-05-13 17:55:36,Stevinson Almond,28.12,37.14,1015.72,18.5,14.2
2022-05-13 17:40:50,Stevinson Almond,28.31,36.73,1015.83,17.5,14.29
2022-05-13 17:26:52,Stevinson Almond,28.61,37.35,1015.9,16.92,13.04
2022-05-13 17:11:39,Stevinson Almond,28.54,37.1,1016.01,16.01,14.08
2022-05-13 16:57:19,Stevinson Almond,28.82,38.06,1016.07,15.51,13.05
2022-05-13 16:43:10,Stevinson Almond,28.66,36.94,1016.14,14.93,12.7
2022-05-13 16:28:19,Stevinson Almond,28.95,35.69,1016.22,14.26,13.26
2022-05-13 16:14:44,Stevinson Almond,28.83,39.66,1016.39,12.85,11.23
2022-05-13 15:59:23,Stevinson Almond,28.77,37.47,1016.69,10.36,12.32
2022-05-13 15:44:52,Stevinson Almond,28.82,37.19,1016.83,8.95,12.27
2022-05-13 15:30:07,Stevinson Almond,28.83,38.45,1017.02,7.54,12.6
